family,species,unique_id,year_s,year_e,year_range,times_visited_annual_scale,latitude_mean,abs_latitude_mean,longitude_mean,spatial_pos,thermal_pos,slope,se_slope,r.squared,shift_of_min_sm,mean_shift,habitat,Vulnerability,sqrt_n,study_id,temporal_mismatch,bt_bs_dist_of_min_sm,BioShifts_prab,BioShifts_quality,BioShifts_ref,slope_pois,se_slope_pois,cv_pop,ln_ratio_fitted,inverse_se_pois,sqrt_inverse_se_pois,ABUNDANCE_TYPE,commercial_two_level
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 428 82,1962,2015,54,50,58.61428,58.61428,9.029033,0.179130115,-0.251110427,0.015969016,0.009148729,0.059685225,0,0,b,14.6,7.071067812,428,-16,1516.155807,OCCUR,LOW,57,0.0008,0.005412,4.745683095,0.00758169,184.774575,13.5931812,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 428 83,1974,2015,42,42,58.62029,58.62029,9.056223,0.17930474,-0.251110427,0,0,NA,0,0,b,14.6,6.480740698,428,-4,1517.691449,OCCUR,LOW,57,0,0.00735,0,2.22E-16,136.0544218,11.66423687,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 428 84,1962,1973,12,10,58.62205,58.62205,9.062514,0.179355878,-0.251110427,0,0,NA,0,0,b,14.6,3.16227766,428,-16,1518.077967,OCCUR,LOW,57,0,0.052793,0,-4.44E-16,18.94190518,4.352229909,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 428 85,1962,2015,54,51,58.62303,58.62303,9.058217,0.179384352,-0.251110427,0,0,NA,0,0,b,14.6,7.141428429,428,-16,1517.997926,OCCUR,LOW,57,0,0.005279,0,-1.11E-16,189.4298163,13.76335047,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 428 86,1963,2015,53,51,58.62535,58.62535,9.10711,0.179451761,-0.251672088,0,0,NA,0,0,b,14.6,7.141428429,428,-15,1520.045935,OCCUR,LOW,57,0,0.005324,0,0,187.8287002,13.70506112,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 428 91,1927,2014,88,77,58.68511,58.68511,9.082205,0.181188129,-0.251725225,-0.007465974,0.004556808,0.034555528,0,0,b,14.6,8.774964387,428,-51,1524.142165,OCCUR,LOW,57,-0.0009,0.002649,11.41310016,-0.008505123,377.5009438,19.42938351,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 428 92,1927,2015,89,78,58.68577,58.68577,9.086948,0.181207306,-0.251696208,-0.008649234,0.00445337,0.047285384,0,0,b,14.6,8.831760866,428,-51,1524.376715,OCCUR,LOW,57,-0.0009,0.002605,9.998441907,-0.008627732,383.8771593,19.59278335,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 428 93,1928,2015,88,76,58.69073,58.69073,9.119191,0.181351422,-0.251696208,-0.015600535,0.004471709,0.14124401,0,0,b,14.6,8.717797887,428,-50,1526.011759,OCCUR,LOW,57,-0.0013,0.00273,8.140187715,-0.012665208,366.3003663,19.13897506,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 428 94,1928,2015,88,75,58.68997,58.68997,9.119772,0.18132934,-0.251696208,-0.006804903,0.004661116,0.028368904,0,0,b,14.6,8.660254038,428,-50,1525.969591,OCCUR,LOW,57,-0.0009,0.002654,13.90109988,-0.009439867,376.7897513,19.4110729,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 428 95,1927,2015,89,73,58.69758,58.69758,9.152134,0.181550454,-0.251696208,-0.009911353,0.004686354,0.059265823,0,0,b,14.6,8.544003745,428,-51,1527.833569,OCCUR,LOW,57,-0.0013,0.002706,13.01128523,-0.012851995,369.54915,19.2236612,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 428 96,1927,2015,89,70,58.70031,58.70031,9.150205,0.181629776,-0.251696208,-0.005214383,0.004664746,0.018044005,0,0,b,14.6,8.366600265,428,-51,1527.990755,OCCUR,LOW,57,-0.0005,0.002675,8.73216756,-0.004546817,373.8317757,19.33472978,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 428 97,1930,2015,86,64,58.69278,58.69278,9.180373,0.181410987,-0.251752368,-0.001420951,0.004993509,0.001304331,0,0,b,14.6,8,428,-48,1528.49749,OCCUR,LOW,57,-0.0002,0.002891,13.39226881,-0.001901887,345.9010723,18.59841585,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 428 98,1949,2015,67,45,58.69248,58.69248,9.184517,0.18140227,-0.251752368,0.006468318,0.00824462,0.014112384,0,0,b,14.6,6.708203932,428,-29,1528.629152,OCCUR,LOW,57,0.0007,0.004733,11.12922748,0.007215418,211.2824847,14.53555932,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 428 99,1931,1955,25,14,58.69248,58.69248,9.185241,0.18140227,-0.251752368,-0.025668152,0.036153074,0.040313177,0,0,b,14.6,3.741657387,428,-47,1528.656569,OCCUR,LOW,57,-0.0052,0.020314,20.04695574,-0.051658295,49.227134,7.016205099,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 466 NA,1997,2008,12,11,57.40849343,57.40849343,-6.705310245,0.144095154,-0.236521683,0.130958738,0.085346728,0.207361402,0,0,b,14.6,3.31662479,466,19,1121.996944,OCCUR,LOW,57,0.2133,0.063445,143.2971868,2.133019516,15.76168335,3.970098657,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 467 ARE,1987,1999,13,4,40.54906,40.54906,-8.75833,-0.345767318,0.097800406,-0.107420305,0.104389203,0.346173657,0,0,b,14.6,2,467,9,853.8486918,OCCUR,LOW,57,-0.0924,0.029657,100.3327796,-0.923887948,33.71885221,5.806793626,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 467 BAR,1987,1999,13,3,40.62031,40.62031,-8.73686,-0.343697101,0.094727561,-0.150012868,0.007247786,0.997671152,0,0,b,14.6,1.732050808,467,9,845.8742513,OCCUR,LOW,57,-0.1259,0.010152,90.10660913,-1.259335105,98.50275808,9.92485557,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 467 GAF,1987,1999,13,3,40.62975,40.62975,-8.68419,-0.343422815,0.094727561,-0.158538385,0.022507913,0.98024236,0,0,b,14.6,1.732050808,467,9,843.0850518,OCCUR,LOW,57,-0.1855,0.064582,113.8357584,-1.854632218,15.48419064,3.934995634,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 467 TOR,1987,1999,13,3,40.75475,40.75475,-8.70181,-0.339790854,0.088145891,-0.141651828,0.07467118,0.782544379,0,0,b,14.6,1.732050808,467,9,831.031396,OCCUR,LOW,57,-0.1051,0.069057,78.06247498,-1.05081853,14.48079123,3.805363482,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft120long,2005,2010,6,6,51.18184,51.18184,2.681167,-0.036824558,-0.121230122,-0.44092196,0.151081196,0.680442611,0,0,b,14.6,2.449489743,501,27,643.3927984,OCCUR,LOW,57,-0.4869,0.077186,96.99097287,-4.869033722,12.95571736,3.599405139,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft120short,2010,2012,3,3,51.18184,51.18184,2.681167,-0.036824558,-0.121230122,-0.738832871,0.673888707,0.545874011,0,0,b,14.6,1.732050808,501,32,643.3927984,OCCUR,LOW,57,-0.8668,0.234358,104.6775555,-8.668294424,4.266976165,2.065666034,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft215long,2005,2010,6,6,51.263,51.263,2.6105,-0.034466398,-0.121093016,-0.414280853,0.168882845,0.600700188,0,0,b,14.6,2.449489743,501,27,645.0735779,OCCUR,LOW,57,-0.6482,0.143543,126.5317173,-6.481660492,6.966553576,2.639422963,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft215short,2009,2012,4,4,51.263,51.263,2.6105,-0.034466398,-0.121093016,-0.580876357,0.362341453,0.562362237,0,0,b,14.6,2,501,31,645.0735779,OCCUR,LOW,57,-1.1349,0.386823,147.2817921,-11.3485172,2.585161689,1.607843801,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft230long,2005,2010,6,6,51.29867,51.29867,2.831,-0.033429982,-0.122706727,-0.401325044,0.176530801,0.563716268,0,0,b,14.6,2.449489743,501,27,659.6041115,OCCUR,LOW,57,-0.386,0.114558,88.33429944,-3.859692872,8.729202675,2.954522411,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft230short,2009,2012,4,4,51.29867,51.29867,2.831,-0.033429982,-0.122706727,-0.557352981,0.380366701,0.517737243,0,0,b,14.6,2,501,31,659.6041115,OCCUR,LOW,57,-1.1594,0.215914,155.3132349,-11.59371963,4.631473642,2.152085882,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft340long,2005,2010,6,5,51.4895,51.4895,2.978167,-0.027885285,-0.128244449,0.153181818,0.286824918,0.086819277,0,0,b,14.6,2.236067977,501,27,680.7637193,OCCUR,LOW,57,0.0854,0.217686,53.93359036,0.853798926,4.593772682,2.143308816,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft340short,2010,2012,3,3,51.4895,51.4895,2.978167,-0.027885285,-0.128244449,0.566535824,0.824037111,0.32096284,0,0,b,14.6,1.732050808,501,32,680.7637193,OCCUR,LOW,57,0.3788,1.198838,65.31411174,3.788150093,0.83414106,0.913313232,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft350long,2005,2009,5,5,51.5735,51.5735,3.225167,-0.025444607,-0.133957301,-0.383953206,0.290160838,0.36855016,0,0,b,14.6,2.236067977,501,27,699.9830317,OCCUR,LOW,57,-0.3905,0.222713,95.55268851,-3.905479126,4.49008365,2.118981748,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft415long,2005,2012,8,7,51.3875,51.3875,2.324167,-0.030848965,-0.119162295,-0.180610042,0.167039612,0.189506594,0,0,b,14.6,2.645751311,501,27,638.5732748,OCCUR,LOW,57,-0.2391,0.225281,117.8008815,-2.391220218,4.438900751,2.106869894,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft415short,2010,2012,3,3,51.3875,51.3875,2.324167,-0.030848965,-0.119162295,0.522572767,0.852594689,0.273082297,0,0,b,14.6,1.732050808,501,32,638.5732748,OCCUR,LOW,57,0.2342,0.495889,44.4136827,2.342099084,2.016580323,1.420063493,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft421long,2005,2010,6,5,51.46667,51.46667,2.456,-0.028548626,-0.121272439,-0.013170516,0.278319168,0.000745889,0,0,b,14.6,2.236067977,501,27,651.2583417,OCCUR,LOW,57,-0.0129,0.201499,97.47793484,-0.128644041,4.962803786,2.227735125,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft421short,2010,2012,3,3,51.46667,51.46667,2.456,-0.028548626,-0.121272439,-0.552871747,0.833266363,0.305667169,0,0,b,14.6,1.732050808,501,32,651.2583417,OCCUR,LOW,57,-0.3565,0.564969,63.14736038,-3.564714228,1.77000862,1.330416709,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft435long,2005,2010,6,6,51.56833,51.56833,2.771333,-0.025594825,-0.125105893,-0.164239855,0.254332241,0.094411555,0,0,b,14.6,2.449489743,501,27,675.2294459,OCCUR,LOW,57,-0.1326,0.179159,79.8563473,-1.325714388,5.581634191,2.362548241,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft545long,2005,2009,5,5,51.72217,51.72217,3.0445,-0.021124897,-0.131480757,-0.489749449,0.231045073,0.599636307,0,0,b,14.6,2.236067977,501,27,700.6915562,OCCUR,LOW,57,-0.4148,0.321092,78.96800209,-4.148096786,3.114372205,1.764758398,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft800long,2005,2008,4,4,51.84,51.84,2.849333,-0.017701265,-0.129805929,0.390989561,0.472825107,0.254788061,0,0,b,14.6,2,501,27,699.0646822,OCCUR,LOW,57,0.2877,0.67705,71.89822013,2.876517233,1.476995791,1.215317156,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft820long,2006,2009,4,3,51.57167,51.57167,2.341667,-0.025497779,-0.121671604,-0.612704725,0.230573955,0.875949853,0,0,b,14.6,1.732050808,501,28,653.0481784,OCCUR,LOW,57,-0.1892,0.700658,31.80307451,-1.892170154,1.427229833,1.194667248,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft830long,2006,2010,5,5,51.72467,51.72467,2.468833,-0.021052258,-0.125491759,-0.398688426,0.283459308,0.397381153,0,0,b,14.6,2.236067977,501,28,671.007613,OCCUR,LOW,57,-0.2226,0.955063,54.67863609,-2.226427329,1.047051346,1.023255269,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft830short,2010,2012,3,3,51.72467,51.72467,2.468833,-0.021052258,-0.125491759,0.855883202,0.517169164,0.732536056,0,0,b,14.6,1.732050808,501,32,671.007613,OCCUR,LOW,57,0.6317,2.300076,69.29099683,6.317360178,0.434768242,0.65936958,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft840long,2007,2010,4,3,51.73466,51.73466,2.630667,-0.020761992,-0.125958389,0.620955696,0.207329332,0.899700612,0,0,b,14.6,1.732050808,501,29,680.021693,OCCUR,LOW,57,0.9966,1.404855,135.6034872,9.966124277,0.711817234,0.843692618,Count,Low commercial value
Gobiidae,Pomatoschistus minutus,Pomatoschistus minutus 501 ft840short,2010,2012,3,3,51.73466,51.73466,2.630667,-0.020761992,-0.125958389,-0.891657062,0.45271148,0.795052316,0,0,b,14.6,1.732050808,501,32,680.021693,OCCUR,LOW,57,-0.4282,1.235326,46.60725193,-4.28159602,0.809502917,0.8997238,Count,Low commercial value
Melamphaidae,Poromitra crassiceps,Poromitra crassiceps 113 NA,1969,1985,17,6,35.59889268,35.59889268,-27.50244318,0.289670976,0.189765839,0,0,NA,0.223,0.223,p,56.48,2.449489743,113,18,8253.265637,ABUND,RESURVEYED,195,0,0.073062,0,0,13.68700556,3.699595323,Presence/Absence,Low commercial value
Triglidae,Prionotus carolinus,Prionotus carolinus 112 NA,1973,1980,8,8,32.16695446,32.16695446,-79.46965933,0.139353158,0.468640928,0.266299212,0.126327218,0.425491623,-1.831,-1.649,b,34.58,2.828427125,112,5,1017.129065,ABUND,LOW,197,0.0499,0.045709,18.67872978,0.49875208,21.87752959,4.67734215,Count,Low commercial value
Triglidae,Prionotus carolinus,Prionotus carolinus 119 NA,1973,2001,29,8,40.99978854,40.99978854,-67.91532833,0.364393517,-0.127802107,0.002326575,0.045720529,0.000431393,-1.466,-1.649,b,34.58,2.828427125,119,5,290.2519801,ABUND,LOW,118,0.0065,0.003286,272.7849374,0.064832553,304.3213634,17.44480907,Count,Low commercial value
Triglidae,Prionotus carolinus,Prionotus carolinus 124 NA,1903,1905,3,3,41.45643162,41.45643162,-70.74358974,0.376027736,-0.106456143,0,0,NA,-1.466,-1.649,b,34.58,1.732050808,124,-65,181.5437201,ABUND,LOW,118,0,0.707103,0,0,1.414221125,1.189210295,Presence/Absence,Low commercial value
Triglidae,Prionotus carolinus,Prionotus carolinus 180 NA,1970,1994,25,25,38.84907261,38.84907261,-72.93838845,0.309598207,0.101872374,-0.00201923,0.028328401,0.000220853,-1.831,-1.649,b,34.58,5,180,2,131.9352971,ABUND,LOW,197,-0.0021,0.00268,103.4812227,-0.020896189,373.1343284,19.31668523,Count,Low commercial value
Triglidae,Prionotus carolinus,Prionotus carolinus 211 NA,1980,1983,4,4,32.26145833,32.26145833,-79.63425,0.1417609,0.42813906,-0.354051505,0.487158871,0.20892078,-1.831,-1.649,b,34.58,2,211,12,1020.256979,ABUND,LOW,197,-0.3884,0.227082,105.2602565,-3.883699865,4.403695581,2.098498411,Count,Low commercial value
Triglidae,Prionotus carolinus,Prionotus carolinus 212 NA,1973,1980,8,8,32.16695446,32.16695446,-79.46965933,0.139353158,0.468640928,0.266299212,0.126327218,0.425491623,-1.831,-1.649,b,34.58,2.828427125,212,5,1017.129065,ABUND,LOW,197,0.0499,0.045709,18.67872978,0.49875208,21.87752959,4.67734215,Count,Low commercial value
Triglidae,Prionotus carolinus,Prionotus carolinus 213 NA,1949,2008,60,47,38.72174957,38.72174957,-73.43460679,0.306354308,0.082911989,-0.024803852,0.009743894,0.125873661,-1.831,-1.649,b,34.58,6.8556546,213,-19,172.2957046,ABUND,LOW,197,-0.0375,0.001064,154.1894874,-0.375325497,939.8496241,30.65696697,Count,Low commercial value
Triglidae,Prionotus carolinus,Prionotus carolinus 227 NA,1990,1993,4,4,38.5026058,38.5026058,-74.87096453,0.300771027,0.017491759,0.164897124,0.535167702,0.045318436,-1.831,-1.649,b,34.58,2,227,22,296.8680251,ABUND,LOW,197,0.0881,0.189017,53.29827585,0.880803646,5.290529423,2.300115089,Count,Low commercial value
Triglidae,Prionotus carolinus,Prionotus carolinus 288 NA,1979,1994,16,6,42.00067111,42.00067111,-66.40197583,0.38989371,-0.193291,-0.004998959,0.087446062,0.000816327,-1.466,-1.649,b,34.58,2.449489743,288,11,454.2017036,ABUND,LOW,118,-0.0012,0.074234,24.49489743,-0.012245301,13.47091629,3.670274689,Count,Low commercial value
Pleuronectidae,Pseudopleuronectes americanus,Pseudopleuronectes americanus 119 NA,1970,2010,41,41,43.36820441,43.36820441,-64.87023697,0.010583293,-0.219033293,0.001075757,0.01336613,0.000166066,-2.919,-0.958,b,33.64,6.403124237,119,2,278.0295508,ABUND,LOW,197,0.0004,0.003152,35.10265164,0.003776207,317.2588832,17.8117625,Count,High commercial value
Pleuronectidae,Pseudopleuronectes americanus,Pseudopleuronectes americanus 123 NA,2000,2009,10,10,43.91362143,43.91362143,-68.9595491,0.028713498,-0.20870328,0.165086217,0.101141887,0.249823375,-2.919,-0.958,b,33.64,3.16227766,123,32,101.6707367,ABUND,LOW,197,0.0414,0.017962,24.98571134,0.413666396,55.67308763,7.461440051,Count,High commercial value
Pleuronectidae,Pseudopleuronectes americanus,Pseudopleuronectes americanus 124 NA,1903,1905,3,3,41.44452381,41.44452381,-70.78286155,-0.053361769,-0.085715837,0,0,NA,2.018,-0.958,b,33.64,1.732050808,124,-65,179.8892068,ABUND,LOW,118,0,0.707103,0,0,1.414221125,1.189210295,Presence/Absence,High commercial value
Pleuronectidae,Pseudopleuronectes americanus,Pseudopleuronectes americanus 180 NA,1970,1994,25,25,42.50428078,42.50428078,-67.91109562,-0.01813439,-0.144173762,0.113361218,0.015618791,0.696083149,-3.82,-0.958,b,33.64,5,180,2,62.3304525,ABUND,LOW,54,0.0632,0.00617,53.53153913,0.631666059,162.0745543,12.73085049,Count,High commercial value
Pleuronectidae,Pseudopleuronectes americanus,Pseudopleuronectes americanus 182 NA,1988,2009,22,19,47.48745955,47.48745955,-62.93018702,0.147511441,-0.298766393,0.021370532,0.03645483,0.019814355,-2.919,-0.958,b,33.64,4.358898944,182,20,639.8062606,ABUND,LOW,197,0.0149,0.006645,69.19187419,0.148758146,150.4890895,12.26739946,Count,High commercial value
Pleuronectidae,Pseudopleuronectes americanus,Pseudopleuronectes americanus 213 NA,1948,2008,61,48,41.30297524,41.30297524,-70.3540415,-0.058066985,-0.099496529,0.024458504,0.009066471,0.136596384,2.018,-0.958,b,33.64,6.92820323,213,-20,171.7191602,ABUND,LOW,118,0.0087,0.002663,34.77115235,0.086994908,375.516335,19.37824386,Count,High commercial value
Pleuronectidae,Pseudopleuronectes americanus,Pseudopleuronectes americanus 288 NA,1970,1995,26,26,43.81458487,43.81458487,-63.45844319,0.025421424,-0.205643997,-0.007706391,0.026641625,0.003474225,-2.919,-0.958,b,33.64,5.099019514,288,2,396.9925241,ABUND,LOW,197,-0.0067,0.021593,87.34175184,-0.067343404,46.31130459,6.805240965,Count,High commercial value
Rajidae,Raja eglanteria,Raja eglanteria 112 NA,1973,1980,8,8,32.18932727,32.18932727,-79.40699395,-0.141451741,0.505930104,-0.341150104,0.09154532,0.69830036,0.5985,0.599,b,51,2.828427125,112,5,1011.269635,ABUND,LOW,197,-0.2058,0.107092,57.71311011,-2.057545272,9.337765659,3.055775787,Count,NA
Rajidae,Raja eglanteria,Raja eglanteria 180 NA,1970,1994,25,25,37.7905175,37.7905175,-73.71904979,0.117064732,0.1896156,0.073456763,0.023834249,0.292277701,0.5985,0.599,b,51,5,180,2,215.6305577,ABUND,LOW,197,0.1368,0.016078,157.7281233,1.368219819,62.19679065,7.886494192,Count,NA
Rajidae,Raja eglanteria,Raja eglanteria 211 NA,1980,1983,4,3,33.19444444,33.19444444,-78.47888889,-0.095061717,0.446731104,-0.494871659,0.428571429,0.571428571,0.5985,0.599,b,51,1.732050808,211,12,870.351632,ABUND,LOW,197,-0.1638,0.442528,31.49183286,-1.637534126,2.259744016,1.503244496,Count,NA
Rajidae,Raja eglanteria,Raja eglanteria 212 NA,1973,1980,8,8,32.18932727,32.18932727,-79.40699395,-0.141451741,0.505930104,-0.341150104,0.09154532,0.69830036,0.5985,0.599,b,51,2.828427125,212,5,1011.269635,ABUND,LOW,197,-0.2058,0.107092,57.71311011,-2.057545272,9.337765659,3.055775787,Count,NA
Rajidae,Raja eglanteria,Raja eglanteria 213 NA,1948,2008,61,45,37.39170334,37.39170334,-74.76072864,0.098657924,0.121733473,0.039173816,0.008490114,0.331150111,0.5985,0.599,b,51,6.708203932,213,-20,317.6649097,ABUND,LOW,197,0.049,0.004563,102.8972592,0.489676524,219.1540653,14.80385306,Count,NA
Rajidae,Raja eglanteria,Raja eglanteria 227 NA,1991,1993,3,3,38.69621667,38.69621667,-74.93615833,0.158866232,0.013796121,-0.993399268,0.114707867,0.986842105,0.5985,0.599,b,51,1.732050808,227,23,302.3756774,ABUND,LOW,197,-0.2041,0.40689,20.40495793,-2.041072057,2.457666691,1.567694706,Count,NA
Pleuronectidae,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides 119 NA,1970,2009,40,40,45.29961328,45.29961328,-59.42047929,-0.226058324,-0.284787832,0.072141994,0.007456198,0.711277205,5.17,2.308,bp,70.49,6.32455532,119,-14.2,635.2756759,ABUND,LOW,118,0.0773,0.00581,93.17381136,0.772648681,172.1170396,13.11933838,Count,High commercial value
Pleuronectidae,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides 123 NA,2001,2009,9,9,43.83667931,43.83667931,-68.87422424,-0.257575753,-0.23036504,0.256877862,0.098086767,0.49489677,5.17,2.308,bp,70.49,3,123,16.8,1374.442291,ABUND,LOW,118,0.0886,0.109276,34.13245759,0.886155746,9.151140232,3.025085161,Count,High commercial value
Pleuronectidae,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides 180 NA,1970,1995,26,26,49.68081206,49.68081206,-54.31545696,-0.131669841,-0.41865097,0.053731193,0.024330173,0.168891903,5.17,2.308,bp,70.49,5.099019514,180,-14.2,238.7921565,ABUND,LOW,118,0.0201,0.004947,37.24848306,0.201051597,202.1427128,14.21769013,Count,High commercial value
Pleuronectidae,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides 182 NA,1990,2009,20,20,47.90047397,47.90047397,-62.50326202,-0.170025419,-0.334855461,0.099359889,0.032230973,0.345533564,5.17,2.308,bp,70.49,4.472135955,182,5.8,771.1896249,ABUND,LOW,118,0.0451,0.024746,44.77665352,0.45091131,40.41057141,6.356930974,Count,High commercial value
